population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,155,Türkiye,2,Female,26,70+ years,515,Asthma,1,Number,2023,1379.4294388133385,2280.482277220855,723.28007718784
1,All Population,1,Deaths,155,Türkiye,1,Male,26,70+ years,515,Asthma,2,Percent,2023,0.003668096918400247,0.006721098512563142,0.0021390369592715953
1,All Population,1,Deaths,155,Türkiye,2,Female,26,70+ years,515,Asthma,2,Percent,2023,0.007346415597740992,0.012688958550586523,0.0038276905263948608
1,All Population,1,Deaths,155,Türkiye,1,Male,26,70+ years,515,Asthma,3,Rate,2023,27.85767000467724,54.73981966139252,16.005255773237213
1,All Population,1,Deaths,155,Türkiye,2,Female,26,70+ years,515,Asthma,3,Rate,2023,43.354785902598856,71.6744315451427,22.732335566993232
1,All Population,1,Deaths,155,Türkiye,1,Male,27,Age-standardized,515,Asthma,3,Rate,2023,2.5682011988031515,4.740097424688049,1.5233840986693312
1,All Population,1,Deaths,155,Türkiye,2,Female,27,Age-standardized,515,Asthma,3,Rate,2023,3.5484622608039196,5.994635479861117,1.9915798572197483
1,All Population,1,Deaths,155,Türkiye,1,Male,39,0-14 years,515,Asthma,1,Number,2023,18.315164269282032,30.011446178579142,9.63027628871117
1,All Population,1,Deaths,155,Türkiye,2,Female,39,0-14 years,515,Asthma,1,Number,2023,22.610136565152644,40.8941007544688,11.729413720419522
1,All Population,1,Deaths,155,Türkiye,1,Male,39,0-14 years,515,Asthma,2,Percent,2023,0.0013338377577669545,0.002168627779003556,0.0006880980037772232
1,All Population,1,Deaths,155,Türkiye,2,Female,39,0-14 years,515,Asthma,2,Percent,2023,0.0016599469896416868,0.002997800744515438,0.0008634784338055564
1,All Population,1,Deaths,155,Türkiye,1,Male,39,0-14 years,515,Asthma,3,Rate,2023,0.1930942980441148,0.31640661519268193,0.1015306995121188
1,All Population,1,Deaths,155,Türkiye,2,Female,39,0-14 years,515,Asthma,3,Rate,2023,0.2510156532643705,0.45400253934612483,0.13021887059173975
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,22,All ages,515,Asthma,1,Number,2023,0.904198586395811,1.2704487723768922,0.6160994740125935
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,22,All ages,515,Asthma,1,Number,2023,1.1206735571508697,1.4508244374401706,0.8307688389124377
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,22,All ages,515,Asthma,2,Percent,2023,0.0028042145965232867,0.003892748785810558,0.0019741930713719404
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,22,All ages,515,Asthma,2,Percent,2023,0.0037741743936269383,0.004858137133412517,0.0028556205910987885
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,22,All ages,515,Asthma,3,Rate,2023,2.0328314977397355,2.8562401220366356,1.3851231746622483
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,22,All ages,515,Asthma,3,Rate,2023,2.4183164916470306,3.130753501908277,1.7927272139766708
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,24,15-49 years,515,Asthma,1,Number,2023,0.12200999563546884,0.1619957444933245,0.08449173199088313
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,24,15-49 years,515,Asthma,1,Number,2023,0.17052939652001825,0.22316756287746436,0.1310130308119488
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,24,15-49 years,515,Asthma,2,Percent,2023,0.002793894855379852,0.003650825661948572,0.001999811883589227
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,24,15-49 years,515,Asthma,2,Percent,2023,0.004969200798623527,0.006595202016914095,0.0038087401297338406
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,24,15-49 years,515,Asthma,3,Rate,2023,0.5215022235025695,0.6924116381712564,0.36113947772340976
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,24,15-49 years,515,Asthma,3,Rate,2023,0.7098517995756938,0.928965324150981,0.5453595543499772
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,515,Asthma,1,Number,2023,0.3552478242834511,0.5104699124972152,0.22678900071179456
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,25,50-69 years,515,Asthma,1,Number,2023,0.3829049710644008,0.4958399119298541,0.2739199054417522
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,515,Asthma,2,Percent,2023,0.003100310987143985,0.004296676424768232,0.002160009375647071
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,25,50-69 years,515,Asthma,2,Percent,2023,0.004630389750916349,0.005971219627088374,0.0034592632720947835
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,25,50-69 years,515,Asthma,3,Rate,2023,3.6147225907072107,5.194140536404052,2.3076265867366392
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,25,50-69 years,515,Asthma,3,Rate,2023,3.5948622831041734,4.655139871648554,2.5716676749500844
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,515,Asthma,1,Number,2023,0.4201985343625815,0.6098750067959312,0.27873856017071325
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,26,70+ years,515,Asthma,1,Number,2023,0.5609726538768544,0.7217354350288757,0.41990898480748207
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,515,Asthma,2,Percent,2023,0.002654807260262792,0.0037939467474757136,0.0018255026040796597
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,26,70+ years,515,Asthma,2,Percent,2023,0.003197580567789299,0.004110954795226574,0.0024168619390617487
1,All Population,1,Deaths,105,Antigua and Barbuda,1,Male,26,70+ years,515,Asthma,3,Rate,2023,14.601719519485636,21.192895888338455,9.686045861754604
1,All Population,1,Deaths,105,Antigua and Barbuda,2,Female,26,70+ years,515,Asthma,3,Rate,2023,15.695231626495394,20.193149786432052,11.748467118767502
